timestamp,sensorid,temp_c,spcond,ph,depth,turbidity,do_pct,do_mgl,power
2014/02/28 15:00:54,7,9.8,66.39,6.93,1.02,10.94,103.96,11.79,
2014/02/28 15:02:50,13,9.0,51.44,7.15,1.31,11.51,105.34,12.18,
2014/02/28 15:07:33,6,9.51,52.79,7.11,1.15,13.74,100.88,11.52,
2014/02/28 15:09:36,9,9.57,50.49,7.1,0.0,0.0,100.16,11.42,
2014/02/28 15:10:55,7,9.8,66.36,6.93,1.02,11.02,103.95,11.79,
2014/02/28 15:12:50,13,9.02,51.56,7.17,1.32,11.58,105.59,12.2,
2014/02/28 15:17:34,6,9.52,53.15,7.1,1.13,13.46,100.82,11.51,
2014/02/28 15:19:36,9,9.58,50.45,7.09,0.0,0.0,100.24,11.43,
2014/02/28 15:20:56,7,9.81,65.92,6.93,1.04,11.01,104.0,11.79,
2014/02/28 15:22:51,13,9.04,51.48,7.18,1.31,11.48,105.86,12.22,
2014/02/28 15:27:35,6,9.52,52.67,7.1,1.16,13.77,100.74,11.5,
2014/02/28 15:29:37,9,9.61,50.39,7.1,0.0,0.0,100.41,11.44,
2014/02/28 15:30:58,7,9.82,65.18,6.93,1.03,10.85,104.0,11.79,
2014/02/28 15:32:52,13,9.07,51.53,7.19,1.32,11.81,106.14,12.25,
2014/02/28 15:37:36,6,9.53,53.2,7.1,1.16,13.6,100.68,11.49,
2014/02/28 15:39:38,9,9.62,50.31,7.1,0.0,0.0,100.47,11.44,
2014/02/28 15:40:59,7,9.82,64.99,6.92,1.02,10.88,103.99,11.79,
2014/02/28 15:42:53,13,9.09,51.58,7.2,1.32,11.46,106.34,12.26,
2014/02/28 15:47:37,6,9.54,53.58,7.11,1.15,13.77,100.6,11.48,
2014/02/28 15:49:38,9,9.62,50.22,7.11,0.0,0.0,100.47,11.44,
2014/02/28 15:51:00,7,9.82,64.83,6.92,1.04,10.85,103.99,11.79,
2014/02/28 15:52:54,13,9.11,51.63,7.21,1.32,11.68,106.56,12.29,
2014/02/28 15:57:38,6,9.54,52.78,7.11,1.15,13.95,100.55,11.47,
2014/02/28 15:59:39,9,9.64,50.15,7.1,0.0,0.0,100.55,11.44,
2014/02/28 16:01:00,7,9.82,64.64,6.92,1.04,10.78,103.95,11.78,
2014/02/28 16:02:55,13,9.13,51.67,7.21,1.32,11.69,106.75,12.3,
2014/02/28 16:07:39,6,9.56,53.42,7.1,1.16,13.86,100.48,11.46,
2014/02/28 16:09:40,9,9.65,50.07,7.1,0.0,0.0,100.61,11.45,
2014/02/28 16:11:01,7,9.82,64.81,6.92,1.02,10.86,103.92,11.78,
2014/02/28 16:12:57,13,9.15,51.75,7.21,1.32,11.96,106.9,12.31,
2014/02/28 16:17:39,6,9.56,52.71,7.1,1.21,13.77,100.45,11.46,
2014/02/28 16:19:42,9,9.66,50.04,7.12,0.0,0.0,100.62,11.45,
2014/02/28 16:21:02,7,9.81,65.09,6.92,1.04,10.73,103.82,11.77,
2014/02/28 16:22:58,13,9.16,51.82,7.22,1.31,11.69,107.0,12.32,
2014/02/28 16:27:40,6,9.58,53.52,7.1,1.2,13.95,100.4,11.45,
2014/02/28 16:29:43,9,9.67,50.01,7.12,0.0,0.0,100.83,11.47,
2014/02/28 16:31:03,7,9.81,65.16,6.92,1.04,10.68,103.75,11.76,
2014/02/28 16:32:59,13,9.17,51.96,7.22,1.32,12.04,107.05,12.32,
2014/02/28 16:37:41,6,9.59,54.03,7.1,1.21,13.91,100.38,11.44,
2014/02/28 16:39:44,9,9.67,49.95,7.12,0.0,0.0,100.82,11.47,
2014/02/28 16:41:04,7,9.81,65.17,6.92,1.03,10.73,103.7,11.76,
2014/02/28 16:42:58,13,9.18,51.96,7.21,1.32,11.79,107.05,12.32,
2014/02/28 16:47:42,6,9.6,54.36,7.1,1.21,13.8,100.33,11.43,
2014/02/28 16:49:46,9,9.68,49.89,7.11,0.0,0.0,100.84,11.47,
2014/02/28 16:51:05,7,9.8,65.25,6.92,1.02,10.7,103.66,11.75,
2014/02/28 16:52:59,13,9.19,52.14,7.22,1.32,11.7,107.09,12.32,
2014/02/28 16:57:43,6,9.6,54.56,7.09,1.21,13.76,100.34,11.43,
2014/02/28 16:59:47,9,9.68,49.85,7.13,0.0,0.0,100.87,11.47,
2014/02/28 17:01:06,7,9.79,64.78,6.92,1.04,10.66,103.67,11.76,
2014/02/28 17:03:00,13,9.2,52.09,7.23,1.32,11.5,107.15,12.33,
2014/02/28 17:07:44,6,9.61,54.2,7.09,1.21,14.0,100.24,11.42,
2014/02/28 17:09:48,9,9.68,49.76,7.11,0.0,0.0,100.94,11.48,
2014/02/28 17:11:07,7,9.79,64.69,6.91,1.04,10.63,103.58,11.75,
2014/02/28 17:13:02,13,9.2,52.16,7.23,1.32,11.93,107.11,12.32,
2014/02/28 17:17:46,6,9.61,53.98,7.1,1.2,13.96,100.2,11.42,
2014/02/28 17:19:49,9,9.68,49.73,7.13,0.0,0.0,100.81,11.46,
2014/02/28 17:21:08,7,9.78,64.92,6.92,1.07,10.47,103.43,11.73,
2014/02/28 17:23:03,13,9.2,52.23,7.24,1.32,11.71,107.02,12.31,
2014/02/28 17:27:47,6,9.62,55.55,7.09,1.2,13.95,100.08,11.4,
2014/02/28 17:29:50,9,9.69,49.71,7.11,0.0,0.0,100.92,11.48,
2014/02/28 17:31:09,7,9.77,64.93,6.92,1.04,10.47,103.35,11.73,
2014/02/28 17:33:04,13,9.22,52.46,7.23,1.32,11.64,107.09,12.31,
2014/02/28 17:37:48,6,9.62,55.26,7.09,1.2,13.91,99.95,11.38,
2014/02/28 17:39:51,9,9.69,49.66,7.13,0.0,0.0,101.03,11.49,
2014/02/28 17:41:10,7,9.76,64.98,6.92,1.05,10.49,103.27,11.72,
2014/02/28 17:43:05,13,9.22,52.33,7.23,1.32,11.69,107.11,12.32,
2014/02/28 17:47:48,6,9.63,55.01,7.09,1.2,14.06,99.81,11.37,
2014/02/28 17:49:51,9,9.68,49.62,7.12,0.0,0.0,100.97,11.48,
2014/02/28 17:51:11,7,9.75,64.93,6.92,1.05,10.53,103.21,11.72,
2014/02/28 17:53:06,13,9.22,52.5,7.22,1.32,11.96,106.98,12.3,
2014/02/28 17:57:49,6,9.64,56.46,7.08,1.2,14.27,99.84,11.36,
2014/02/28 17:59:52,9,9.68,49.56,7.13,0.0,0.0,101.1,11.5,
2014/02/28 18:01:12,7,9.74,64.85,6.91,1.04,10.47,103.12,11.71,
2014/02/28 18:03:07,13,9.22,52.45,7.23,1.33,11.95,106.97,12.3,
2014/02/28 18:07:50,6,9.64,56.54,7.08,1.19,14.12,99.95,11.38,
2014/02/28 18:09:53,9,9.68,49.48,7.13,0.0,0.0,101.05,11.49,
2014/02/28 18:11:13,7,9.73,64.88,6.91,1.04,10.48,102.99,11.7,
2014/02/28 18:13:09,13,9.23,52.59,7.22,1.33,11.4,106.97,12.3,
2014/02/28 18:17:50,6,9.64,55.57,7.08,1.2,14.42,100.04,11.39,
2014/02/28 18:19:54,9,9.68,49.42,7.13,0.0,0.0,101.05,11.49,
2014/02/28 18:21:14,7,9.72,64.88,6.91,1.04,10.41,102.86,11.69,
2014/02/28 18:23:10,13,9.24,52.56,7.22,1.33,11.92,106.9,12.28,
2014/02/28 18:27:51,6,9.65,55.86,7.08,1.21,14.0,100.05,11.39,
2014/02/28 18:29:55,9,9.69,49.35,7.14,0.0,0.0,101.2,11.51,
2014/02/28 18:31:15,7,9.71,65.48,6.91,1.02,10.42,102.72,11.67,
2014/02/28 18:33:11,13,9.25,52.56,7.22,1.33,12.2,106.96,12.29,
2014/02/28 18:37:52,6,9.66,56.25,7.09,1.2,14.33,100.19,11.4,
2014/02/28 18:39:56,9,9.68,49.3,7.14,0.0,0.0,101.1,11.5,
2014/02/28 18:41:16,7,9.71,65.82,6.91,1.02,10.38,102.5,11.65,
2014/02/28 18:43:11,13,9.26,52.57,7.22,1.33,12.26,106.94,12.28,
2014/02/28 18:47:54,6,9.66,56.09,7.08,1.2,14.32,100.29,11.41,
2014/02/28 18:49:57,9,9.69,49.26,7.13,0.0,0.0,101.28,11.52,
2014/02/28 18:51:17,7,9.7,65.77,6.91,1.03,10.33,102.33,11.63,
2014/02/28 18:53:12,13,9.26,52.64,7.22,1.33,11.18,106.94,12.28,
2014/02/28 18:57:55,6,9.67,56.42,7.09,1.2,14.37,100.38,11.42,
2014/02/28 18:59:58,9,9.68,49.24,7.12,0.0,0.0,101.21,11.51,
2014/02/28 19:01:18,7,9.69,66.0,6.91,1.05,10.56,102.22,11.62,
2014/02/28 19:03:13,13,9.27,52.58,7.22,1.33,12.09,106.9,12.28,
2014/02/28 19:07:56,6,9.67,56.6,7.08,1.2,14.62,100.48,11.43,
2014/02/28 19:09:59,9,9.68,49.18,7.13,0.0,0.0,101.25,11.52,
2014/02/28 19:11:19,7,9.69,66.41,6.91,1.03,10.49,102.01,11.6,
2014/02/28 19:13:14,13,9.27,52.57,7.22,1.33,12.18,106.85,12.27,
2014/02/28 19:17:57,6,9.66,55.09,7.08,1.22,14.45,100.57,11.44,
2014/02/28 19:20:00,9,9.68,49.14,7.13,0.0,0.0,101.33,11.53,
2014/02/28 19:21:20,7,9.69,66.88,6.91,1.05,10.56,101.82,11.58,
2014/02/28 19:23:15,13,9.27,52.56,7.22,1.34,12.06,106.85,12.27,
2014/02/28 19:23:15,13,9.27,52.56,7.22,1.34,12.06,106.85,12.27,
2014/02/28 19:27:58,6,9.67,56.09,7.08,1.25,14.33,100.67,11.45,
2014/02/28 19:30:01,9,9.67,49.15,7.14,0.0,0.0,101.4,11.53,
2014/02/28 19:31:21,7,9.68,66.74,6.91,1.04,10.65,101.71,11.57,
2014/02/28 19:33:16,13,9.27,52.55,7.21,1.34,11.89,106.85,12.27,
2014/02/28 19:33:16,13,9.27,52.55,7.21,1.34,11.89,106.85,12.27,
2014/02/28 19:37:59,6,9.67,55.93,7.08,1.21,14.36,100.74,11.46,
2014/02/28 19:40:02,9,9.67,49.14,7.14,0.0,0.0,101.36,11.53,
2014/02/28 19:41:22,7,9.68,66.41,6.9,1.05,10.49,101.65,11.56,
2014/02/28 19:43:17,13,9.27,52.52,7.21,1.34,11.92,106.76,12.26,
2014/02/28 19:43:17,13,9.27,52.52,7.21,1.34,11.92,106.76,12.26,
2014/02/28 19:48:00,6,9.68,55.96,7.09,1.22,14.38,100.83,11.47,
2014/02/28 19:50:03,9,9.67,49.14,7.15,0.0,0.0,101.5,11.55,
2014/02/28 19:51:23,7,9.67,66.63,6.91,1.05,10.44,101.53,11.55,
2014/02/28 19:53:18,13,9.27,52.5,7.21,1.34,12.07,106.71,12.26,
2014/02/28 19:58:01,6,9.68,56.17,7.09,1.23,14.62,100.89,11.47,
2014/02/28 20:00:04,9,9.66,49.17,7.13,0.0,0.0,101.51,11.55,
2014/02/28 20:01:24,7,9.66,67.03,6.9,1.06,10.53,101.36,11.53,
2014/02/28 20:03:19,13,9.26,52.49,7.21,1.34,11.76,106.63,12.25,
2014/02/28 20:08:02,6,9.67,55.35,7.08,1.23,14.52,100.94,11.48,
2014/02/28 20:10:05,9,9.66,49.16,7.14,0.0,0.0,101.55,11.56,
2014/02/28 20:11:25,7,9.66,67.25,6.9,1.06,10.57,101.28,11.52,
2014/02/28 20:13:21,13,9.26,52.5,7.21,1.34,11.86,106.62,12.25,
2014/02/28 20:18:03,6,9.68,56.05,7.08,1.23,14.56,101.0,11.49,
2014/02/28 20:20:06,9,9.65,49.14,7.14,0.0,0.0,101.49,11.55,
2014/02/28 20:21:26,7,9.66,67.38,6.9,1.11,10.5,101.11,11.5,
2014/02/28 20:23:22,13,9.25,52.52,7.2,1.34,11.56,106.6,12.25,
2014/02/28 20:28:04,6,9.67,55.52,7.08,1.23,14.61,101.0,11.49,
2014/02/28 20:30:07,9,9.64,49.15,7.15,0.0,0.0,101.72,11.58,
2014/02/28 20:31:28,7,9.66,67.37,6.9,1.04,10.52,101.06,11.5,
2014/02/28 20:33:23,13,9.25,52.49,7.2,1.34,11.72,106.47,12.24,
2014/02/28 20:38:05,6,9.68,56.04,7.08,1.22,14.48,101.02,11.49,
2014/02/28 20:40:08,9,9.64,49.21,7.15,0.0,0.0,101.68,11.57,
2014/02/28 20:41:29,7,9.65,67.64,6.9,1.06,10.52,100.91,11.48,
2014/02/28 20:43:24,13,9.24,52.5,7.2,1.34,11.62,106.37,12.23,
2014/02/28 20:48:06,6,9.68,56.69,7.08,1.23,14.27,100.98,11.48,
2014/02/28 20:50:09,9,9.64,49.24,7.11,0.0,0.0,101.66,11.57,
2014/02/28 20:51:30,7,9.65,67.91,6.89,1.06,10.52,100.82,11.47,
2014/02/28 20:53:25,13,9.23,52.49,7.19,1.34,11.36,106.31,12.22,
2014/02/28 20:58:07,6,9.68,56.15,7.08,1.23,14.35,100.92,11.48,
2014/02/28 21:00:10,9,9.63,49.26,7.15,0.0,0.0,101.8,11.59,
2014/02/28 21:01:32,7,9.64,68.02,6.89,1.03,10.47,100.73,11.46,
2014/02/28 21:03:26,13,9.22,52.46,7.2,1.34,11.53,106.21,12.21,
2014/02/28 21:08:08,6,9.68,56.23,7.08,1.22,14.47,100.97,11.48,
2014/02/28 21:10:11,9,9.62,49.27,7.15,0.0,0.0,101.93,11.61,
2014/02/28 21:11:33,7,9.65,68.18,6.89,1.05,10.65,100.6,11.45,
2014/02/28 21:13:27,13,9.21,52.5,7.19,1.34,11.6,106.12,12.2,
2014/02/28 21:18:10,6,9.67,55.27,7.08,1.27,14.09,101.05,11.5,
2014/02/28 21:20:13,9,9.62,49.31,7.15,0.0,0.0,102.01,11.62,
2014/02/28 21:21:34,7,9.64,68.34,6.88,1.03,10.69,100.53,11.44,
2014/02/28 21:23:28,13,9.21,52.52,7.19,1.34,11.5,105.98,12.19,
2014/02/28 21:28:11,6,9.67,56.15,7.08,1.27,14.11,101.1,11.5,
2014/02/28 21:30:14,9,9.62,49.33,7.15,0.0,0.0,101.98,11.62,
2014/02/28 21:31:34,7,9.64,68.54,6.88,1.04,10.69,100.46,11.43,
2014/02/28 21:33:29,13,9.2,52.5,7.18,1.35,11.54,105.91,12.18,
2014/02/28 21:38:12,6,9.67,55.8,7.08,1.26,14.06,101.13,11.5,
2014/02/28 21:40:15,9,9.62,49.32,7.13,0.0,0.0,102.03,11.62,
2014/02/28 21:41:35,7,9.64,69.15,6.88,1.08,10.61,100.25,11.41,
2014/02/28 21:43:30,13,9.2,52.52,7.18,1.35,11.75,105.78,12.17,
2014/02/28 21:48:13,6,9.68,57.1,7.07,1.28,13.73,101.19,11.51,
2014/02/28 21:50:14,9,9.62,49.32,7.16,0.0,0.0,102.11,11.63,
2014/02/28 21:51:36,7,9.65,69.56,6.88,1.05,10.86,100.1,11.39,
2014/02/28 21:53:31,13,9.19,52.62,7.18,1.35,11.16,105.77,12.17,
2014/02/28 21:58:14,6,9.67,55.23,7.07,1.28,13.89,101.3,11.52,
2014/02/28 22:00:15,9,9.61,49.37,7.16,0.0,0.0,102.27,11.65,
2014/02/28 22:01:37,7,9.64,69.87,6.87,1.05,10.67,99.93,11.37,
2014/02/28 22:03:32,13,9.18,52.55,7.2,1.35,11.48,105.64,12.16,
2014/02/28 22:08:15,6,9.67,56.5,7.08,1.26,13.81,101.42,11.54,
2014/02/28 22:10:16,9,9.61,49.42,7.16,0.0,0.0,102.29,11.65,
2014/02/28 22:11:38,7,9.65,70.11,6.87,1.06,10.75,99.88,11.37,
2014/02/28 22:13:32,13,9.18,52.55,7.18,1.35,11.48,105.57,12.15,
2014/02/28 22:18:17,6,9.67,56.88,7.07,1.26,13.65,101.47,11.54,
2014/02/28 22:20:18,9,9.61,49.46,7.17,0.0,0.0,102.35,11.66,
2014/02/28 22:20:18,9,9.61,49.46,7.17,0.0,0.0,102.35,11.66,
2014/02/28 22:21:39,7,9.65,70.47,6.87,1.07,10.75,99.82,11.36,
2014/02/28 22:23:33,13,9.17,52.57,7.19,1.35,11.65,105.51,12.15,
2014/02/28 22:28:18,6,9.67,56.6,7.07,1.27,13.76,101.56,11.55,
2014/02/28 22:30:19,9,9.61,49.51,7.16,0.0,0.0,102.43,11.67,
2014/02/28 22:30:19,9,9.61,49.51,7.16,0.0,0.0,102.43,11.67,
2014/02/28 22:31:41,7,9.66,70.86,6.87,1.07,10.8,99.69,11.34,
2014/02/28 22:33:34,13,9.17,52.54,7.17,1.35,11.3,105.39,12.13,
2014/02/28 22:38:19,6,9.67,56.51,7.07,1.27,13.74,101.62,11.56,
2014/02/28 22:40:20,9,9.61,49.53,7.16,0.0,0.0,102.54,11.68,
2014/02/28 22:40:20,9,9.61,49.53,7.16,0.0,0.0,102.54,11.68,
2014/02/28 22:41:42,7,9.66,71.11,6.87,1.02,10.91,99.68,11.34,
2014/02/28 22:43:34,13,9.16,52.59,7.17,1.35,11.37,105.32,12.13,
2014/02/28 22:48:18,6,9.67,56.7,7.06,1.27,13.64,101.62,11.56,
2014/02/28 22:50:21,9,9.61,49.55,7.17,0.0,0.0,102.62,11.69,
2014/02/28 22:51:43,7,9.67,71.3,6.86,1.06,10.95,99.6,11.33,
2014/02/28 22:53:35,13,9.15,52.6,7.16,1.35,11.11,105.26,12.12,
2014/02/28 22:58:19,6,9.67,57.87,7.07,1.25,13.66,101.71,11.57,
2014/02/28 23:00:23,9,9.61,49.57,7.15,0.0,0.0,102.72,11.7,
2014/02/28 23:01:43,7,9.67,71.57,6.86,1.09,11.01,99.56,11.33,
2014/02/28 23:03:36,13,9.14,52.62,7.16,1.35,11.36,105.16,12.11,
2014/02/28 23:08:20,6,9.67,57.06,7.06,1.26,13.53,101.78,11.58,
2014/02/28 23:10:24,9,9.61,49.59,7.17,0.0,0.0,102.72,11.7,
2014/02/28 23:11:44,7,9.67,71.98,6.86,1.07,10.98,99.52,11.32,
2014/02/28 23:13:39,13,9.14,52.62,7.16,1.35,11.58,105.12,12.11,
2014/02/28 23:18:23,6,9.67,58.77,7.06,1.26,13.23,101.88,11.59,
2014/02/28 23:20:25,9,9.62,49.64,7.17,0.0,0.0,103.03,11.73,
2014/02/28 23:21:45,7,9.68,72.18,6.86,1.05,10.91,99.53,11.32,
2014/02/28 23:23:40,13,9.13,52.62,7.16,1.35,11.24,105.03,12.1,
2014/02/28 23:28:24,6,9.67,58.58,7.07,1.25,13.32,102.11,11.62,
2014/02/28 23:30:24,9,9.61,49.68,7.16,0.0,0.0,103.05,11.74,
2014/02/28 23:31:46,7,9.68,72.38,6.86,1.07,10.97,99.5,11.31,
2014/02/28 23:33:41,13,9.12,52.63,7.16,1.35,11.15,104.94,12.1,
2014/02/28 23:38:25,6,9.66,57.13,7.06,1.26,13.4,102.24,11.63,
2014/02/28 23:40:25,9,9.62,49.74,7.17,0.0,0.0,103.14,11.75,
2014/02/28 23:41:47,7,9.68,72.66,6.86,1.1,10.9,99.44,11.31,
2014/02/28 23:43:42,13,9.11,52.61,7.15,1.36,11.28,104.84,12.09,
2014/02/28 23:48:26,6,9.66,56.15,7.06,1.26,13.25,102.43,11.66,
2014/02/28 23:50:26,9,9.63,49.77,7.19,0.0,0.0,103.3,11.76,
2014/02/28 23:51:48,7,9.69,73.24,6.85,1.06,11.09,99.33,11.29,
2014/02/28 23:53:43,13,9.1,52.62,7.15,1.36,11.26,104.8,12.08,
2014/02/28 23:58:25,6,9.66,56.92,7.07,1.28,13.3,102.51,11.66,
2014/03/01 00:00:28,9,9.63,49.79,7.16,0.0,0.0,103.38,11.77,
2014/03/01 00:01:48,7,9.7,73.7,6.85,1.08,11.09,99.22,11.28,
2014/03/01 00:03:44,13,9.09,52.59,7.15,1.36,11.35,104.72,12.08,
2014/03/01 00:08:26,6,9.65,56.52,7.06,1.27,13.05,102.55,11.67,
2014/03/01 00:10:29,9,9.63,49.79,7.19,0.0,0.0,103.49,11.78,
2014/03/01 00:11:49,7,9.7,74.11,6.85,1.09,11.15,99.2,11.27,
2014/03/01 00:13:44,13,9.09,52.58,7.15,1.36,11.29,104.6,12.07,
2014/03/01 00:18:27,6,9.65,55.65,7.06,1.25,13.04,102.58,11.68,
2014/03/01 00:20:30,9,9.64,49.82,7.17,0.0,0.0,103.49,11.78,
2014/03/01 00:21:50,7,9.7,74.42,6.85,1.1,11.2,99.19,11.27,
2014/03/01 00:23:45,13,9.08,52.59,7.15,1.36,11.26,104.45,12.05,
2014/03/01 00:28:29,6,9.65,57.2,7.07,1.25,13.12,102.61,11.68,
2014/03/01 00:30:31,9,9.65,49.86,7.19,0.0,0.0,103.7,11.8,
2014/03/01 00:31:52,7,9.71,74.64,6.85,1.06,11.26,99.2,11.27,
2014/03/01 00:33:46,13,9.07,52.56,7.14,1.36,11.1,104.39,12.05,
2014/03/01 00:38:30,6,9.65,57.35,7.07,1.26,13.15,102.68,11.69,
2014/03/01 00:40:32,9,9.66,49.88,7.2,0.0,0.0,103.74,11.8,
2014/03/01 00:41:53,7,9.71,74.84,6.85,1.08,11.3,99.17,11.27,
2014/03/01 00:43:46,13,9.06,52.63,7.14,1.36,11.36,104.3,12.04,
2014/03/01 00:48:31,6,9.64,57.05,7.06,1.25,12.88,102.74,11.69,
2014/03/01 00:50:33,9,9.67,49.92,7.2,0.0,0.0,103.97,11.83,
2014/03/01 00:51:54,7,9.71,75.11,6.85,1.05,11.18,99.19,11.27,
2014/03/01 00:53:47,13,9.04,52.54,7.13,1.36,11.18,104.13,12.02,
2014/03/01 00:58:32,6,9.64,56.97,7.07,1.25,12.82,102.78,11.7,
2014/03/01 01:00:34,9,9.67,50.04,7.21,0.0,0.0,103.93,11.82,
2014/03/01 01:01:55,7,9.72,75.39,6.85,1.09,11.12,99.14,11.27,
2014/03/01 01:03:48,13,9.03,52.49,7.14,1.36,11.2,104.02,12.01,
2014/03/01 01:08:33,6,9.64,56.95,7.06,1.25,12.79,102.8,11.7,
2014/03/01 01:10:35,9,9.68,50.12,7.21,0.0,0.0,104.06,11.84,
2014/03/01 01:11:56,7,9.72,75.74,6.84,1.07,11.22,99.1,11.26,
2014/03/01 01:13:50,13,9.02,52.48,7.13,1.36,11.22,103.91,12.0,
2014/03/01 01:18:34,6,9.63,56.31,7.06,1.25,12.74,102.88,11.71,
2014/03/01 01:20:36,9,9.7,50.23,7.19,0.0,0.0,104.32,11.86,
2014/03/01 01:21:57,7,9.71,76.0,6.84,1.06,11.29,99.09,11.26,
2014/03/01 01:23:51,13,9.01,52.47,7.12,1.36,11.06,103.8,11.99,
2014/03/01 01:28:35,6,9.63,57.31,7.06,1.25,12.78,102.93,11.72,
2014/03/01 01:30:38,9,9.7,50.25,7.21,0.0,0.0,104.28,11.85,
2014/03/01 01:31:57,7,9.71,76.41,6.84,1.07,11.3,99.08,11.26,
2014/03/01 01:33:52,13,9.0,52.45,7.12,1.36,11.23,103.67,11.98,
2014/03/01 01:38:36,6,9.62,56.28,7.06,1.25,12.7,102.97,11.73,
2014/03/01 01:40:39,9,9.71,50.39,7.21,0.0,0.0,104.43,11.87,
2014/03/01 01:41:58,7,9.71,76.66,6.84,1.04,11.29,99.03,11.25,
2014/03/01 01:43:54,13,8.99,52.5,7.12,1.36,11.24,103.58,11.98,
2014/03/01 01:48:37,6,9.62,55.36,7.06,1.24,12.56,103.05,11.74,
2014/03/01 01:50:40,9,9.72,50.48,7.21,0.0,0.0,104.41,11.86,
2014/03/01 01:51:59,7,9.71,76.63,6.84,1.05,11.31,99.01,11.25,
2014/03/01 01:53:55,13,8.98,52.38,7.12,1.36,11.21,103.47,11.97,
2014/03/01 01:58:38,6,9.61,55.23,7.06,1.24,12.62,103.11,11.75,
2014/03/01 02:00:42,9,9.73,50.64,7.22,0.0,0.0,104.55,11.88,
2014/03/01 02:02:02,7,9.71,76.94,6.84,1.06,11.25,99.0,11.25,
2014/03/01 02:03:56,13,8.97,52.36,7.12,1.36,10.89,103.34,11.95,
2014/03/01 02:08:39,6,9.61,56.56,7.06,1.24,12.48,103.1,11.74,
2014/03/01 02:10:43,9,9.73,50.67,7.21,0.0,0.0,104.6,11.88,
2014/03/01 02:12:03,7,9.71,77.16,6.83,1.06,11.28,98.97,11.25,
2014/03/01 02:13:57,13,8.96,52.31,7.12,1.36,11.04,103.25,11.95,
2014/03/01 02:18:40,6,9.61,56.13,7.06,1.24,12.47,103.15,11.75,
2014/03/01 02:20:44,9,9.75,50.84,7.21,0.0,0.0,104.56,11.87,
2014/03/01 02:22:04,7,9.71,77.2,6.83,1.06,11.27,98.96,11.25,
2014/03/01 02:23:58,13,8.95,52.27,7.11,1.36,11.25,103.08,11.93,
2014/03/01 02:28:40,6,9.61,56.75,7.07,1.23,12.51,103.26,11.76,
2014/03/01 02:30:43,9,9.77,51.0,7.19,0.0,0.0,104.56,11.87,
2014/03/01 02:32:04,7,9.71,77.43,6.83,1.07,11.27,98.91,11.24,
2014/03/01 02:33:59,13,8.94,52.26,7.11,1.36,11.08,102.99,11.92,
2014/03/01 02:38:41,6,9.61,57.41,7.06,1.23,12.43,103.25,11.76,
2014/03/01 02:40:44,9,9.77,51.08,7.19,0.0,0.0,104.73,11.88,
2014/03/01 02:42:05,7,9.71,77.92,6.83,1.07,11.18,98.86,11.24,
2014/03/01 02:44:00,13,8.94,52.22,7.1,1.35,11.0,102.89,11.91,
2014/03/01 02:48:42,6,9.6,56.73,7.07,1.22,12.31,103.33,11.77,
2014/03/01 02:50:45,9,9.78,51.27,7.23,0.0,0.0,104.73,11.88,
2014/03/01 02:52:06,7,9.71,78.22,6.82,1.04,11.24,98.86,11.24,
2014/03/01 02:54:01,13,8.93,52.19,7.1,1.35,11.11,102.82,11.9,
2014/03/01 02:58:43,6,9.6,56.1,7.06,1.25,12.38,103.36,11.78,
2014/03/01 03:00:46,9,9.8,51.37,7.23,0.0,0.0,104.81,11.89,
2014/03/01 03:02:08,7,9.7,78.31,6.82,1.07,11.24,98.86,11.24,
2014/03/01 03:04:02,13,8.92,52.28,7.09,1.35,11.11,102.69,11.89,
2014/03/01 03:08:44,6,9.6,56.51,7.07,1.22,12.2,103.39,11.78,
2014/03/01 03:10:47,9,9.81,51.5,7.21,0.0,0.0,104.94,11.9,
2014/03/01 03:12:09,7,9.7,78.56,6.82,1.06,11.29,98.89,11.24,
2014/03/01 03:14:03,13,8.91,52.14,7.09,1.35,11.2,102.61,11.88,
2014/03/01 03:18:45,6,9.59,56.56,7.07,1.23,12.35,103.47,11.79,
2014/03/01 03:20:48,9,9.82,51.61,7.21,0.0,0.0,104.97,11.9,
2014/03/01 03:22:10,7,9.7,78.8,6.82,1.06,11.2,98.86,11.24,
2014/03/01 03:24:04,13,8.9,52.11,7.1,1.34,10.96,102.49,11.87,
2014/03/01 03:28:45,6,9.59,55.72,7.07,1.2,12.49,103.5,11.8,
2014/03/01 03:30:51,9,9.84,51.71,7.22,0.0,0.0,105.03,11.9,
2014/03/01 03:32:11,7,9.7,78.93,6.81,1.05,11.06,98.91,11.24,
2014/03/01 03:34:05,13,8.89,52.08,7.1,1.34,10.84,102.46,11.87,
2014/03/01 03:38:46,6,9.59,56.51,7.06,1.22,12.21,103.56,11.8,
2014/03/01 03:40:52,9,9.85,51.8,7.23,0.0,0.0,105.03,11.9,
2014/03/01 03:42:12,7,9.7,79.04,6.81,1.02,11.02,98.97,11.25,
2014/03/01 03:44:06,13,8.89,52.12,7.08,1.34,10.93,102.28,11.86,
2014/03/01 03:48:47,6,9.59,56.57,7.07,1.21,12.37,103.57,11.81,
2014/03/01 03:50:53,9,9.88,51.97,7.23,0.0,0.0,105.16,11.9,
2014/03/01 03:52:13,7,9.7,79.14,6.81,1.05,11.02,98.96,11.25,
2014/03/01 03:54:07,13,8.88,52.16,7.09,1.34,10.95,102.2,11.85,
2014/03/01 03:58:50,6,9.58,56.85,7.07,1.2,12.21,103.61,11.81,
